,ST Code,STATE NAME,DT Code,DISTRICT NAME,SDT Code,SUB-DISTRICT NAME,Town Code,Area Name
305,28,ANDHRA PRADESH,537,Rangareddy,4527,Rajendranagar,802918,GHMC (M Corp. + OG) (Part)
306,28,ANDHRA PRADESH,537,Rangareddy,4528,Moinabad,0,Moinabad
307,28,ANDHRA PRADESH,537,Rangareddy,4529,Chevella,0,Chevella
308,28,ANDHRA PRADESH,537,Rangareddy,4530,Vicarabad,0,Vicarabad
309,28,ANDHRA PRADESH,537,Rangareddy,4530,Vicarabad,802920,Vicarabad (M)
310,28,ANDHRA PRADESH,537,Rangareddy,4531,Dharur,0,Dharur
311,28,ANDHRA PRADESH,537,Rangareddy,4532,Bantwaram,0,Bantwaram
312,28,ANDHRA PRADESH,537,Rangareddy,4533,Peddemul,0,Peddemul
313,28,ANDHRA PRADESH,537,Rangareddy,4534,Tandur,0,Tandur
314,28,ANDHRA PRADESH,537,Rangareddy,4534,Tandur,802921,Tandur (M)
315,28,ANDHRA PRADESH,537,Rangareddy,4535,Basheerabad,0,Basheerabad
316,28,ANDHRA PRADESH,537,Rangareddy,4536,Yelal,0,Yelal
317,28,ANDHRA PRADESH,537,Rangareddy,4537,Doma,0,Doma
318,28,ANDHRA PRADESH,537,Rangareddy,4538,Gandeed,0,Gandeed
319,28,ANDHRA PRADESH,537,Rangareddy,4539,Kulkacharla,0,Kulkacharla
320,28,ANDHRA PRADESH,537,Rangareddy,4540,Pargi,0,Pargi
321,28,ANDHRA PRADESH,537,Rangareddy,4541,Pudur,0,Pudur
322,28,ANDHRA PRADESH,537,Rangareddy,4542,Shabad,0,Shabad
323,28,ANDHRA PRADESH,537,Rangareddy,4543,Shamshabad,0,Shamshabad
324,28,ANDHRA PRADESH,537,Rangareddy,4543,Shamshabad,802918,GHMC (M Corp. + OG) (Part)
325,28,ANDHRA PRADESH,537,Rangareddy,4544,Maheswaram,0,Maheswaram
326,28,ANDHRA PRADESH,537,Rangareddy,4545,Kandukur,0,Kandukur
327,28,ANDHRA PRADESH,537,Rangareddy,4546,Ibrahimpatnam,0,Ibrahimpatnam
328,28,ANDHRA PRADESH,537,Rangareddy,4547,Manchal,0,Manchal
329,28,ANDHRA PRADESH,537,Rangareddy,4548,Yacharam,0,Yacharam
330,28,ANDHRA PRADESH,538,Mahbubnagar,0,Mahbubnagar,0,Mahbubnagar
331,28,ANDHRA PRADESH,538,Mahbubnagar,4549,Kodangal,0,Kodangal
332,28,ANDHRA PRADESH,538,Mahbubnagar,4550,Bomraspet,0,Bomraspet
333,28,ANDHRA PRADESH,538,Mahbubnagar,4551,Kosgi,0,Kosgi
334,28,ANDHRA PRADESH,538,Mahbubnagar,4552,Doulathabad,0,Doulathabad
335,28,ANDHRA PRADESH,538,Mahbubnagar,4553,Damaragidda,0,Damaragidda
336,28,ANDHRA PRADESH,538,Mahbubnagar,4554,Maddur,0,Maddur
337,28,ANDHRA PRADESH,538,Mahbubnagar,4555,Hanwada,0,Hanwada
338,28,ANDHRA PRADESH,538,Mahbubnagar,4556,Nawabpet,0,Nawabpet
339,28,ANDHRA PRADESH,538,Mahbubnagar,4557,Balanagar,0,Balanagar
340,28,ANDHRA PRADESH,538,Mahbubnagar,4558,Kondurg,0,Kondurg
341,28,ANDHRA PRADESH,538,Mahbubnagar,4559,Farooqnagar,0,Farooqnagar
342,28,ANDHRA PRADESH,538,Mahbubnagar,4560,Kothur,0,Kothur
343,28,ANDHRA PRADESH,538,Mahbubnagar,4561,Keshampet,0,Keshampet
344,28,ANDHRA PRADESH,538,Mahbubnagar,4562,Talakondapalle,0,Talakondapalle
345,28,ANDHRA PRADESH,538,Mahbubnagar,4563,Amangal,0,Amangal
346,28,ANDHRA PRADESH,538,Mahbubnagar,4564,Madgul,0,Madgul
347,28,ANDHRA PRADESH,538,Mahbubnagar,4565,Veldanda,0,Veldanda
348,28,ANDHRA PRADESH,538,Mahbubnagar,4566,Midjil,0,Midjil
349,28,ANDHRA PRADESH,538,Mahbubnagar,4567,Jadcherla,0,Jadcherla
350,28,ANDHRA PRADESH,538,Mahbubnagar,4568,Mahbubnagar,0,Mahbubnagar
351,28,ANDHRA PRADESH,538,Mahbubnagar,4568,Mahbubnagar,802922,Mahbubnagar (M + OG)
352,28,ANDHRA PRADESH,538,Mahbubnagar,4568,Mahbubnagar,802922,Mahbubnagar (M)
353,28,ANDHRA PRADESH,538,Mahbubnagar,4569,Koilkonda,0,Koilkonda
354,28,ANDHRA PRADESH,538,Mahbubnagar,4570,Narayanpet,0,Narayanpet
355,28,ANDHRA PRADESH,538,Mahbubnagar,4570,Narayanpet,802923,Narayanpet (NP)
356,28,ANDHRA PRADESH,538,Mahbubnagar,4571,Utkoor,0,Utkoor
357,28,ANDHRA PRADESH,538,Mahbubnagar,4572,Dhanwada,0,Dhanwada
358,28,ANDHRA PRADESH,538,Mahbubnagar,4573,Devarkadra,0,Devarkadra
359,28,ANDHRA PRADESH,538,Mahbubnagar,4574,Bhoothpur,0,Bhoothpur
360,28,ANDHRA PRADESH,538,Mahbubnagar,4575,Thimmajipet,0,Thimmajipet
361,28,ANDHRA PRADESH,538,Mahbubnagar,4576,Kalwakurthy,0,Kalwakurthy
362,28,ANDHRA PRADESH,538,Mahbubnagar,4577,Vangoor,0,Vangoor
363,28,ANDHRA PRADESH,538,Mahbubnagar,4578,Amrabad,0,Amrabad
364,28,ANDHRA PRADESH,538,Mahbubnagar,4579,Achampet,0,Achampet
365,28,ANDHRA PRADESH,538,Mahbubnagar,4580,Uppununthala,0,Uppununthala
366,28,ANDHRA PRADESH,538,Mahbubnagar,4581,Telkapalle,0,Telkapalle
367,28,ANDHRA PRADESH,538,Mahbubnagar,4582,Tadoor,0,Tadoor
368,28,ANDHRA PRADESH,538,Mahbubnagar,4583,Nagarkurnool,0,Nagarkurnool
369,28,ANDHRA PRADESH,538,Mahbubnagar,4584,Bijinapalle,0,Bijinapalle
370,28,ANDHRA PRADESH,538,Mahbubnagar,4585,Ghanpur,0,Ghanpur
371,28,ANDHRA PRADESH,538,Mahbubnagar,4586,Addakal,0,Addakal
372,28,ANDHRA PRADESH,538,Mahbubnagar,4587,Chinnachintakunta,0,Chinnachintakunta
373,28,ANDHRA PRADESH,538,Mahbubnagar,4588,Narva,0,Narva
374,28,ANDHRA PRADESH,538,Mahbubnagar,4589,Makthal,0,Makthal
375,28,ANDHRA PRADESH,538,Mahbubnagar,4590,Maganoor,0,Maganoor
376,28,ANDHRA PRADESH,538,Mahbubnagar,4591,Dharur,0,Dharur
377,28,ANDHRA PRADESH,538,Mahbubnagar,4592,Atmakur,0,Atmakur
378,28,ANDHRA PRADESH,538,Mahbubnagar,4593,Kothakota,0,Kothakota
379,28,ANDHRA PRADESH,538,Mahbubnagar,4594,Peddamandadi,0,Peddamandadi
380,28,ANDHRA PRADESH,538,Mahbubnagar,4595,Wanaparthy,0,Wanaparthy
381,28,ANDHRA PRADESH,538,Mahbubnagar,4595,Wanaparthy,802924,Wanaparthy (M)
382,28,ANDHRA PRADESH,538,Mahbubnagar,4596,Gopalpeta,0,Gopalpeta
383,28,ANDHRA PRADESH,538,Mahbubnagar,4597,Balmoor,0,Balmoor
384,28,ANDHRA PRADESH,538,Mahbubnagar,4598,Lingal,0,Lingal
385,28,ANDHRA PRADESH,538,Mahbubnagar,4599,Peddakothapalle,0,Peddakothapalle
386,28,ANDHRA PRADESH,538,Mahbubnagar,4600,Kodair,0,Kodair
387,28,ANDHRA PRADESH,538,Mahbubnagar,4601,Pangal,0,Pangal
388,28,ANDHRA PRADESH,538,Mahbubnagar,4602,Pebbair,0,Pebbair
389,28,ANDHRA PRADESH,538,Mahbubnagar,4603,Gadwal,0,Gadwal
390,28,ANDHRA PRADESH,538,Mahbubnagar,4603,Gadwal,802925,Gadwal (M + OG)
391,28,ANDHRA PRADESH,538,Mahbubnagar,4603,Gadwal,802925,Gadwal (M)
392,28,ANDHRA PRADESH,538,Mahbubnagar,4604,Maldakal,0,Maldakal
393,28,ANDHRA PRADESH,538,Mahbubnagar,4605,Ghattu,0,Ghattu
394,28,ANDHRA PRADESH,538,Mahbubnagar,4606,Ieej,0,Ieej
395,28,ANDHRA PRADESH,538,Mahbubnagar,4607,Itikyal,0,Itikyal
396,28,ANDHRA PRADESH,538,Mahbubnagar,4608,Veepangandla,0,Veepangandla
397,28,ANDHRA PRADESH,538,Mahbubnagar,4609,Kollapur,0,Kollapur
398,28,ANDHRA PRADESH,538,Mahbubnagar,4610,Waddepalle,0,Waddepalle
399,28,ANDHRA PRADESH,538,Mahbubnagar,4611,Manopad,0,Manopad
400,28,ANDHRA PRADESH,538,Mahbubnagar,4612,Alampur,0,Alampur
401,28,ANDHRA PRADESH,539,Nalgonda,0,Nalgonda,0,Nalgonda
402,28,ANDHRA PRADESH,539,Nalgonda,4613,Bommalaramaram,0,Bommalaramaram
403,28,ANDHRA PRADESH,539,Nalgonda,4614,M.Turkapalle,0,M.Turkapalle
404,28,ANDHRA PRADESH,539,Nalgonda,4615,Rajapet,0,Rajapet
405,28,ANDHRA PRADESH,539,Nalgonda,4616,Yadagirigutta,0,Yadagirigutta
406,28,ANDHRA PRADESH,539,Nalgonda,4617,Alair,0,Alair
407,28,ANDHRA PRADESH,539,Nalgonda,4618,Gundala,0,Gundala
408,28,ANDHRA PRADESH,539,Nalgonda,4619,Thirumalgiri,0,Thirumalgiri
409,28,ANDHRA PRADESH,539,Nalgonda,4620,Thungathurthi,0,Thungathurthi
410,28,ANDHRA PRADESH,539,Nalgonda,4621,Nuthankal,0,Nuthankal
411,28,ANDHRA PRADESH,539,Nalgonda,4622,Atmakur (S),0,Atmakur (S)
412,28,ANDHRA PRADESH,539,Nalgonda,4623,Jaji Reddi Gudem,0,Jaji Reddi Gudem
413,28,ANDHRA PRADESH,539,Nalgonda,4624,Sali Gouraram,0,Sali Gouraram
414,28,ANDHRA PRADESH,539,Nalgonda,4625,Mothkur,0,Mothkur
415,28,ANDHRA PRADESH,539,Nalgonda,4626,Atmakur (M),0,Atmakur (M)
416,28,ANDHRA PRADESH,539,Nalgonda,4627,Valigonda,0,Valigonda
417,28,ANDHRA PRADESH,539,Nalgonda,4628,Bhongir,0,Bhongir
418,28,ANDHRA PRADESH,539,Nalgonda,4628,Bhongir,802926,Bhongir (M)
419,28,ANDHRA PRADESH,539,Nalgonda,4629,Bibinagar,0,Bibinagar
420,28,ANDHRA PRADESH,539,Nalgonda,4630,Pochampalle,0,Pochampalle
421,28,ANDHRA PRADESH,539,Nalgonda,4631,Choutuppal,0,Choutuppal
422,28,ANDHRA PRADESH,539,Nalgonda,4632,Ramannapeta,0,Ramannapeta
423,28,ANDHRA PRADESH,539,Nalgonda,4633,Chityala,0,Chityala
424,28,ANDHRA PRADESH,539,Nalgonda,4634,Narketpalle,0,Narketpalle
425,28,ANDHRA PRADESH,539,Nalgonda,4635,Kattangoor,0,Kattangoor
426,28,ANDHRA PRADESH,539,Nalgonda,4636,Nakrekal,0,Nakrekal
427,28,ANDHRA PRADESH,539,Nalgonda,4637,Kethe Palle,0,Kethe Palle
428,28,ANDHRA PRADESH,539,Nalgonda,4638,Suryapet,0,Suryapet
429,28,ANDHRA PRADESH,539,Nalgonda,4638,Suryapet,802927,Suryapet (M + OG)
430,28,ANDHRA PRADESH,539,Nalgonda,4638,Suryapet,802927,Suryapet (M)
431,28,ANDHRA PRADESH,539,Nalgonda,4639,Chivvemla,0,Chivvemla
432,28,ANDHRA PRADESH,539,Nalgonda,4640,Mothey,0,Mothey
433,28,ANDHRA PRADESH,539,Nalgonda,4641,Nadigudem,0,Nadigudem
434,28,ANDHRA PRADESH,539,Nalgonda,4642,Munagala,0,Munagala
435,28,ANDHRA PRADESH,539,Nalgonda,4643,Penpahad,0,Penpahad
436,28,ANDHRA PRADESH,539,Nalgonda,4644,Vemulapalle,0,Vemulapalle
437,28,ANDHRA PRADESH,539,Nalgonda,4645,Thipparthi,0,Thipparthi
438,28,ANDHRA PRADESH,539,Nalgonda,4646,Nalgonda,0,Nalgonda
439,28,ANDHRA PRADESH,539,Nalgonda,4646,Nalgonda,802928,Nalgonda (M + OG)
440,28,ANDHRA PRADESH,539,Nalgonda,4646,Nalgonda,802928,Nalgonda (M)
441,28,ANDHRA PRADESH,539,Nalgonda,4647,Munugode,0,Munugode
442,28,ANDHRA PRADESH,539,Nalgonda,4648,Narayanapur,0,Narayanapur
443,28,ANDHRA PRADESH,539,Nalgonda,4649,Marriguda,0,Marriguda
444,28,ANDHRA PRADESH,539,Nalgonda,4650,Chintha Palle,0,Chintha Palle
445,28,ANDHRA PRADESH,539,Nalgonda,4651,Gundla Palle,0,Gundla Palle
446,28,ANDHRA PRADESH,539,Nalgonda,4652,Chandam Pet,0,Chandam Pet
447,28,ANDHRA PRADESH,539,Nalgonda,4653,Devarakonda,0,Devarakonda
448,28,ANDHRA PRADESH,539,Nalgonda,4654,Nampalle,0,Nampalle
449,28,ANDHRA PRADESH,539,Nalgonda,4655,Chandur,0,Chandur
450,28,ANDHRA PRADESH,539,Nalgonda,4656,Kangal,0,Kangal
451,28,ANDHRA PRADESH,539,Nalgonda,4657,Gurrampode,0,Gurrampode
452,28,ANDHRA PRADESH,539,Nalgonda,4658,Pedda Adiserla Palle,0,Pedda Adiserla Palle
453,28,ANDHRA PRADESH,539,Nalgonda,4659,Peddavoora,0,Peddavoora
454,28,ANDHRA PRADESH,539,Nalgonda,4660,Anumula,0,Anumula
455,28,ANDHRA PRADESH,539,Nalgonda,4661,Nidamanur,0,Nidamanur
456,28,ANDHRA PRADESH,539,Nalgonda,4662,Thripuraram,0,Thripuraram
457,28,ANDHRA PRADESH,539,Nalgonda,4663,Dameracherla,0,Dameracherla
458,28,ANDHRA PRADESH,539,Nalgonda,4664,Miryalaguda,0,Miryalaguda
459,28,ANDHRA PRADESH,539,Nalgonda,4664,Miryalaguda,802929,Miryalaguda (M + OG)
460,28,ANDHRA PRADESH,539,Nalgonda,4664,Miryalaguda,802929,Miryalaguda (M)
461,28,ANDHRA PRADESH,539,Nalgonda,4665,Neredcherla,0,Neredcherla
462,28,ANDHRA PRADESH,539,Nalgonda,4666,Garide Palle,0,Garide Palle
463,28,ANDHRA PRADESH,539,Nalgonda,4667,Chilkur,0,Chilkur
464,28,ANDHRA PRADESH,539,Nalgonda,4668,Kodad,0,Kodad
465,28,ANDHRA PRADESH,539,Nalgonda,4669,Huzurnagar,0,Huzurnagar
466,28,ANDHRA PRADESH,539,Nalgonda,4670,Mattam Palle,0,Mattam Palle
467,28,ANDHRA PRADESH,539,Nalgonda,4671,Mella Cheruvu,0,Mella Cheruvu
468,28,ANDHRA PRADESH,540,Warangal,0,Warangal,0,Warangal
469,28,ANDHRA PRADESH,540,Warangal,0,Warangal,802930,Warangal (M Corp. + OG)
470,28,ANDHRA PRADESH,540,Warangal,4672,Cherial,0,Cherial
471,28,ANDHRA PRADESH,540,Warangal,4673,Maddur,0,Maddur
472,28,ANDHRA PRADESH,540,Warangal,4674,Bachannapet,0,Bachannapet
473,28,ANDHRA PRADESH,540,Warangal,4675,Narmetta,0,Narmetta
474,28,ANDHRA PRADESH,540,Warangal,4676,Ghanpur (Station),0,Ghanpur (Station)
475,28,ANDHRA PRADESH,540,Warangal,4677,Dharmasagar,0,Dharmasagar
476,28,ANDHRA PRADESH,540,Warangal,4677,Dharmasagar,802930,Warangal (M Corp. + OG) (Part)
477,28,ANDHRA PRADESH,540,Warangal,4678,Hasanparthy,0,Hasanparthy
478,28,ANDHRA PRADESH,540,Warangal,4678,Hasanparthy,802930,Warangal (M Corp. + OG) (Part)
479,28,ANDHRA PRADESH,540,Warangal,4679,Parkal,0,Parkal
480,28,ANDHRA PRADESH,540,Warangal,4680,Mogullapalle,0,Mogullapalle
481,28,ANDHRA PRADESH,540,Warangal,4681,Chityal,0,Chityal
482,28,ANDHRA PRADESH,540,Warangal,4682,Bhupalpalle,0,Bhupalpalle
483,28,ANDHRA PRADESH,540,Warangal,4683,Ghanpur (Mulug),0,Ghanpur (Mulug)
484,28,ANDHRA PRADESH,540,Warangal,4684,Venkatapur,0,Venkatapur
485,28,ANDHRA PRADESH,540,Warangal,4685,Eturnagaram,0,Eturnagaram
486,28,ANDHRA PRADESH,540,Warangal,4686,Mangapet,0,Mangapet
487,28,ANDHRA PRADESH,540,Warangal,4687,Tadvai,0,Tadvai
488,28,ANDHRA PRADESH,540,Warangal,4688,Govindaraopet,0,Govindaraopet
489,28,ANDHRA PRADESH,540,Warangal,4689,Mulug,0,Mulug
490,28,ANDHRA PRADESH,540,Warangal,4690,Regonda,0,Regonda
491,28,ANDHRA PRADESH,540,Warangal,4691,Shayampet,0,Shayampet
492,28,ANDHRA PRADESH,540,Warangal,4692,Nallabelly,0,Nallabelly
493,28,ANDHRA PRADESH,540,Warangal,4693,Duggondi,0,Duggondi
494,28,ANDHRA PRADESH,540,Warangal,4694,Atmakur,0,Atmakur
495,28,ANDHRA PRADESH,540,Warangal,4695,Hanamkonda,0,Hanamkonda
496,28,ANDHRA PRADESH,540,Warangal,4695,Hanamkonda,802930,Warangal (M Corp. + OG) (Part)
497,28,ANDHRA PRADESH,540,Warangal,4695,Hanamkonda,802930,Warangal (M Corp. + OG) (Part)
498,28,ANDHRA PRADESH,540,Warangal,4695,Hanamkonda,802930,Warangal (M Corp. + OG) (Part)
499,28,ANDHRA PRADESH,540,Warangal,4695,Hanamkonda,802930,Warangal (M Corp. + OG) (Part)
500,28,ANDHRA PRADESH,540,Warangal,4696,Zaffergadh,0,Zaffergadh
501,28,ANDHRA PRADESH,540,Warangal,4697,Palakurthi,0,Palakurthi
502,28,ANDHRA PRADESH,540,Warangal,4698,Raghunathpalle,0,Raghunathpalle
503,28,ANDHRA PRADESH,540,Warangal,4699,Jangaon,0,Jangaon
504,28,ANDHRA PRADESH,540,Warangal,4699,Jangaon,802931,Jangaon (M)
505,28,ANDHRA PRADESH,540,Warangal,4700,Lingalaghanpur,0,Lingalaghanpur
506,28,ANDHRA PRADESH,540,Warangal,4701,Devaruppula,0,Devaruppula
507,28,ANDHRA PRADESH,540,Warangal,4702,Kodakandla,0,Kodakandla
508,28,ANDHRA PRADESH,540,Warangal,4703,Raiparthy,0,Raiparthy
509,28,ANDHRA PRADESH,540,Warangal,4704,Wardhannapet,0,Wardhannapet
510,28,ANDHRA PRADESH,540,Warangal,4705,Sangam,0,Sangam
511,28,ANDHRA PRADESH,540,Warangal,4706,Warangal,0,Warangal
512,28,ANDHRA PRADESH,540,Warangal,4706,Warangal,802930,Warangal (M Corp. + OG) (Part)
513,28,ANDHRA PRADESH,540,Warangal,4706,Warangal,802930,Warangal (M Corp. + OG) (Part)
514,28,ANDHRA PRADESH,540,Warangal,4706,Warangal,802930,Warangal (M Corp. + OG) (Part)
515,28,ANDHRA PRADESH,540,Warangal,4707,Geesugonda,0,Geesugonda
516,28,ANDHRA PRADESH,540,Warangal,4707,Geesugonda,802930,Warangal (M Corp. + OG) (Part)
517,28,ANDHRA PRADESH,540,Warangal,4708,Narsampet,0,Narsampet
518,28,ANDHRA PRADESH,540,Warangal,4709,Khanapur,0,Khanapur
519,28,ANDHRA PRADESH,540,Warangal,4710,Kothagudem,0,Kothagudem
520,28,ANDHRA PRADESH,540,Warangal,4711,Gudur,0,Gudur
521,28,ANDHRA PRADESH,540,Warangal,4712,Chennaraopet,0,Chennaraopet
522,28,ANDHRA PRADESH,540,Warangal,4713,Nekkonda,0,Nekkonda
523,28,ANDHRA PRADESH,540,Warangal,4714,Parvathagiri,0,Parvathagiri
524,28,ANDHRA PRADESH,540,Warangal,4715,Thorrur,0,Thorrur
525,28,ANDHRA PRADESH,540,Warangal,4716,Nellikudur,0,Nellikudur
526,28,ANDHRA PRADESH,540,Warangal,4717,Kesamudram,0,Kesamudram
527,28,ANDHRA PRADESH,540,Warangal,4718,Mahabubabad,0,Mahabubabad
528,28,ANDHRA PRADESH,540,Warangal,4719,Narsimhulapet,0,Narsimhulapet
529,28,ANDHRA PRADESH,540,Warangal,4720,Maripeda,0,Maripeda
530,28,ANDHRA PRADESH,540,Warangal,4721,Kuravi,0,Kuravi
531,28,ANDHRA PRADESH,540,Warangal,4722,Dornakal,0,Dornakal
532,28,ANDHRA PRADESH,541,Khammam,0,Khammam,0,Khammam
533,28,ANDHRA PRADESH,541,Khammam,0,Khammam,802937,Khammam (M + OG)
534,28,ANDHRA PRADESH,541,Khammam,4723,Wazeed,0,Wazeed
535,28,ANDHRA PRADESH,541,Khammam,4724,Venkatapuram,0,Venkatapuram
536,28,ANDHRA PRADESH,541,Khammam,4725,Pinapaka,0,Pinapaka
537,28,ANDHRA PRADESH,541,Khammam,4726,Cherla,0,Cherla
538,28,ANDHRA PRADESH,541,Khammam,4727,Manuguru,0,Manuguru
539,28,ANDHRA PRADESH,541,Khammam,4727,Manuguru,802932,Manugur (M)
540,28,ANDHRA PRADESH,541,Khammam,4728,Aswapuram,0,Aswapuram
541,28,ANDHRA PRADESH,541,Khammam,4729,Dummugudem,0,Dummugudem
542,28,ANDHRA PRADESH,541,Khammam,4730,Bhadrachalam,0,Bhadrachalam
543,28,ANDHRA PRADESH,541,Khammam,4731,Kunavaram,0,Kunavaram
544,28,ANDHRA PRADESH,541,Khammam,4732,Chintur,0,Chintur
545,28,ANDHRA PRADESH,541,Khammam,4733,Vararamachandrapuram,0,Vararamachandrapuram
546,28,ANDHRA PRADESH,541,Khammam,4734,Velairpadu,0,Velairpadu
547,28,ANDHRA PRADESH,541,Khammam,4735,Kukunoor,0,Kukunoor
548,28,ANDHRA PRADESH,541,Khammam,4736,Burgampahad,0,Burgampahad
549,28,ANDHRA PRADESH,541,Khammam,4737,Palwancha,0,Palwancha
550,28,ANDHRA PRADESH,541,Khammam,4737,Palwancha,802933,Palwancha (M)
551,28,ANDHRA PRADESH,541,Khammam,4738,Kothagudem,0,Kothagudem
552,28,ANDHRA PRADESH,541,Khammam,4738,Kothagudem,802934,Kothagudem (M)
553,28,ANDHRA PRADESH,541,Khammam,4739,Tekulapalle,0,Tekulapalle
554,28,ANDHRA PRADESH,541,Khammam,4740,Yellandu,0,Yellandu
555,28,ANDHRA PRADESH,541,Khammam,4740,Yellandu,802935,Yellandu (M + OG)
556,28,ANDHRA PRADESH,541,Khammam,4740,Yellandu,802935,Yellandu (M)
557,28,ANDHRA PRADESH,541,Khammam,4741,Gundala,0,Gundala
558,28,ANDHRA PRADESH,541,Khammam,4742,Bayyaram,0,Bayyaram
559,28,ANDHRA PRADESH,541,Khammam,4743,Garla,0,Garla
560,28,ANDHRA PRADESH,541,Khammam,4744,Singareni,0,Singareni
561,28,ANDHRA PRADESH,541,Khammam,4745,Kamepalle,0,Kamepalle
562,28,ANDHRA PRADESH,541,Khammam,4746,Julurpad,0,Julurpad
563,28,ANDHRA PRADESH,541,Khammam,4747,Chandrugonda,0,Chandrugonda
564,28,ANDHRA PRADESH,541,Khammam,4748,Mulkalapalle,0,Mulkalapalle
565,28,ANDHRA PRADESH,541,Khammam,4749,Aswaraopeta,0,Aswaraopeta
566,28,ANDHRA PRADESH,541,Khammam,4750,Dammapeta,0,Dammapeta
567,28,ANDHRA PRADESH,541,Khammam,4751,Sathupalle,0,Sathupalle
568,28,ANDHRA PRADESH,541,Khammam,4751,Sathupalle,802936,Sathupalle (NP)
569,28,ANDHRA PRADESH,541,Khammam,4752,Penuballi,0,Penuballi
570,28,ANDHRA PRADESH,541,Khammam,4753,Enkuru,0,Enkuru
571,28,ANDHRA PRADESH,541,Khammam,4754,Thirumalayapalem,0,Thirumalayapalem
572,28,ANDHRA PRADESH,541,Khammam,4755,Kusumanchi,0,Kusumanchi
573,28,ANDHRA PRADESH,541,Khammam,4756,Khammam (Rural),0,Khammam (Rural)
574,28,ANDHRA PRADESH,541,Khammam,4756,Khammam (Rural),802937,Khammam (M + OG) (Part)
575,28,ANDHRA PRADESH,541,Khammam,4757,Khammam (Urban),0,Khammam (Urban)
576,28,ANDHRA PRADESH,541,Khammam,4757,Khammam (Urban),802937,Khammam (M + OG) (Part)
577,28,ANDHRA PRADESH,541,Khammam,4757,Khammam (Urban),802937,Khammam (M + OG) (Part)
578,28,ANDHRA PRADESH,541,Khammam,4758,Mudigonda,0,Mudigonda
579,28,ANDHRA PRADESH,541,Khammam,4759,Nelakondapalle,0,Nelakondapalle
580,28,ANDHRA PRADESH,541,Khammam,4760,Chinthakani,0,Chinthakani
581,28,ANDHRA PRADESH,541,Khammam,4761,Konijerla,0,Konijerla
582,28,ANDHRA PRADESH,541,Khammam,4762,Tallada,0,Tallada
583,28,ANDHRA PRADESH,541,Khammam,4763,Kallur,0,Kallur
584,28,ANDHRA PRADESH,541,Khammam,4764,Wyra,0,Wyra
585,28,ANDHRA PRADESH,541,Khammam,4765,Bonakal,0,Bonakal
586,28,ANDHRA PRADESH,541,Khammam,4766,Madhira,0,Madhira
587,28,ANDHRA PRADESH,541,Khammam,4767,Yerrupalem,0,Yerrupalem
588,28,ANDHRA PRADESH,541,Khammam,4768,Vemsoor,0,Vemsoor
589,28,ANDHRA PRADESH,542,Srikakulam,0,Srikakulam,0,Srikakulam
590,28,ANDHRA PRADESH,542,Srikakulam,0,Srikakulam,802942,Srikakulam (M + OG)
591,28,ANDHRA PRADESH,542,Srikakulam,4769,Veeraghattam,0,Veeraghattam
592,28,ANDHRA PRADESH,542,Srikakulam,4770,Seethampeta,0,Seethampeta
593,28,ANDHRA PRADESH,542,Srikakulam,4771,Bhamini,0,Bhamini
594,28,ANDHRA PRADESH,542,Srikakulam,4772,Kothuru,0,Kothuru
595,28,ANDHRA PRADESH,542,Srikakulam,4773,Pathapatnam,0,Pathapatnam
596,28,ANDHRA PRADESH,542,Srikakulam,4774,Meliaputti,0,Meliaputti
597,28,ANDHRA PRADESH,542,Srikakulam,4775,Palasa,0,Palasa
598,28,ANDHRA PRADESH,542,Srikakulam,4775,Palasa,802938,Palasa Kasibugga (M)
599,28,ANDHRA PRADESH,542,Srikakulam,4776,Mandasa,0,Mandasa
600,28,ANDHRA PRADESH,542,Srikakulam,4777,Kanchili,0,Kanchili
601,28,ANDHRA PRADESH,542,Srikakulam,4778,Ichchapuram,0,Ichchapuram
602,28,ANDHRA PRADESH,542,Srikakulam,4778,Ichchapuram,802939,Ichchapuram (M)
603,28,ANDHRA PRADESH,542,Srikakulam,4779,Kaviti,0,Kaviti
604,28,ANDHRA PRADESH,542,Srikakulam,4780,Sompeta,0,Sompeta
605,28,ANDHRA PRADESH,542,Srikakulam,4781,Vajrapukothuru,0,Vajrapukothuru
606,28,ANDHRA PRADESH,542,Srikakulam,4782,Nandigam,0,Nandigam
607,28,ANDHRA PRADESH,542,Srikakulam,4783,Hiramandalam,0,Hiramandalam
608,28,ANDHRA PRADESH,542,Srikakulam,4784,Palakonda,0,Palakonda
609,28,ANDHRA PRADESH,542,Srikakulam,4785,Vangara,0,Vangara
610,28,ANDHRA PRADESH,542,Srikakulam,4786,Regidi Amadalavalasa,0,Regidi Amadalavalasa
611,28,ANDHRA PRADESH,542,Srikakulam,4787,Lakshminarsupeta,0,Lakshminarsupeta
612,28,ANDHRA PRADESH,542,Srikakulam,4788,Saravakota,0,Saravakota
613,28,ANDHRA PRADESH,542,Srikakulam,4789,Tekkali,0,Tekkali
614,28,ANDHRA PRADESH,542,Srikakulam,4790,Santhabommali,0,Santhabommali
615,28,ANDHRA PRADESH,542,Srikakulam,4791,Kotabommali,0,Kotabommali
616,28,ANDHRA PRADESH,542,Srikakulam,4792,Jalumuru,0,Jalumuru
617,28,ANDHRA PRADESH,542,Srikakulam,4793,Sarubujjili,0,Sarubujjili
618,28,ANDHRA PRADESH,542,Srikakulam,4794,Burja,0,Burja
